title,url,published_at,company_name,company_id
『マネーフォワード ME』ユーザーの確定拠出年金制度の活用状況を調査,https://prtimes.jp/main/html/rd/p/000001475.000008962.html,2025-08-02 06:10,株式会社マネーフォワード,8962
アーリークロス、マネーフォワードホームと業務提携契約を締結,https://prtimes.jp/main/html/rd/p/000001473.000008962.html,2025-08-02 06:10,株式会社マネーフォワード,8962
マネーフォワードホーム株式会社、新たな代表取締役社長として金坂直哉が就任,https://prtimes.jp/main/html/rd/p/000001474.000008962.html,2025-08-01 14:11,株式会社マネーフォワード,8962
「『マネーフォワード ビジネスカード』スポンサーポイント」プロジェクトで、一般社団法人 熊本県サッカー協会へ寄付が可能に,https://prtimes.jp/main/html/rd/p/000001469.000008962.html,2025-10-28 09:43,株式会社マネーフォワード,8962
マネーフォワード、提供サービスが「ITreview Grid Award 2025 Summer」で受賞,https://prtimes.jp/main/html/rd/p/000001470.000008962.html,2025-07-26 04:40,株式会社マネーフォワード,8962
『マネーフォワード ME』、『PayPay』取引履歴取り込み機能をリリース,https://prtimes.jp/main/html/rd/p/000001467.000008962.html,2025-07-24 13:10,株式会社マネーフォワード,8962
マネーフォワードホーム主催「お金のEXPO 2025」、10月18日（土）の開催が決定！イベントの事前参加登録をスタート,https://prtimes.jp/main/html/rd/p/000001468.000008962.html,2025-07-17 13:11,株式会社マネーフォワード,8962
『マネーフォワード Pay for Business』、2025年秋よりETCカードの取扱いを開始,https://prtimes.jp/main/html/rd/p/000001464.000008962.html,2025-07-11 13:10,株式会社マネーフォワード,8962
マネーフォワード、ブルーモ証券とのAPI連携を開始,https://prtimes.jp/main/html/rd/p/000001466.000008962.html,2025-07-08 18:10,株式会社マネーフォワード,8962
"2024年の月平均食費は、三大都市圏において60,055円、三大都市圏以外で49,079円。三大都市圏以外の食費は前年比14.9％増加、インパクトがより大きく",https://prtimes.jp/main/html/rd/p/000001463.000008962.html,2025-06-24 13:21,株式会社マネーフォワード,8962
「経費MIRAI協議会」の設立について,https://prtimes.jp/main/html/rd/p/000001462.000008962.html,2025-06-19 13:41,株式会社マネーフォワード,8962
『マネーフォワード クラウド固定資産』、「償却調整機能」の第一弾として「加速償却機能」を提供開始,https://prtimes.jp/main/html/rd/p/000001461.000008962.html,2025-06-17 14:08,株式会社マネーフォワード,8962
マネーフォワードｉ、「Beyond Corp IT DAY 2025」 を6月25日（水）に開催,https://prtimes.jp/main/html/rd/p/000001458.000008962.html,2025-06-17 12:46,株式会社マネーフォワード,8962
『マネーフォワード クラウド会計』、仕訳自動変換ツール『HAYAWAZA』とのAPI連携を開始,https://prtimes.jp/main/html/rd/p/000001457.000008962.html,2025-06-17 21:20,株式会社マネーフォワード,8962
Money Forward X、バンキングアプリ『BANK APP』の導入金融機関における利用実績を発表,https://prtimes.jp/main/html/rd/p/000001459.000008962.html,2025-06-13 19:17,株式会社マネーフォワード,8962
『STREAMED』、『マネーフォワード クラウド会計』との「勘定科目連携機能」を提供開始,https://prtimes.jp/main/html/rd/p/000001456.000008962.html,2025-06-14 16:30,株式会社マネーフォワード,8962
マネーフォワード、キャシュモのグループジョインを発表,https://prtimes.jp/main/html/rd/p/000001454.000008962.html,2025-06-06 19:14,株式会社マネーフォワード,8962
マネーフォワード、『マネーフォワード おまかせ経理』をサービスラインナップに追加,https://prtimes.jp/main/html/rd/p/000001455.000008962.html,2025-06-06 19:14,株式会社マネーフォワード,8962
Money Forward X、南日本銀行に業務DXサービス『Mikatano』シリーズを提供,https://prtimes.jp/main/html/rd/p/000001453.000008962.html,2025-06-06 12:40,株式会社マネーフォワード,8962
マネーフォワード、一般社団法人AIリーガルテック協会に加入,https://prtimes.jp/main/html/rd/p/000001451.000008962.html,2025-08-22 09:38,株式会社マネーフォワード,8962
『マネーフォワード クラウド』、「BOXIL SaaS AWARD Summer 2025」にて受賞,https://prtimes.jp/main/html/rd/p/000001445.000008962.html,2025-06-03 20:11,株式会社マネーフォワード,8962
『マネーフォワード クラウド』、6月1日より法人向けの「ひとり法人プラン」を新設,https://prtimes.jp/main/html/rd/p/000001452.000008962.html,2025-06-03 13:56,株式会社マネーフォワード,8962
